Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
27c72c16-4306-4709-a00e-36ecff5b5d10,144,1,763.56,5,1,3,513,New
27cc0452-feb4-4802-9376-b74a197e2c13,1474,1,552.31,2,1,2,212,Others
27d08c40-a63c-4548-801d-9bc128ef2e04,248,1,3611.74,5,1,5,515,New
27d5ba22-8c4d-49c9-8d4c-47060c90d317,1760,1,1956.41,1,1,4,114,Others
27de3904-2ffa-49f2-8e6a-432cc849b0fd,654,1,718.43,4,1,3,413,Others
2802b04c-72d1-455c-a4d3-815918bb3383,1465,1,127.08,2,1,1,211,Others
281dff72-87de-4293-a205-1afa0614425f,614,1,2086.59,4,1,5,415,Others
287529db-82b0-40ec-9a99-b7376da49718,234,1,331.81,5,1,2,512,New
287f38c0-be88-4773-a20b-d5f8b40e4559,633,1,88.18,4,1,1,411,Others
28a1aba1-177c-4b09-9d24-81252f011f82,1037,1,2332.98,3,1,5,315,Others
28b768cb-2ad9-41c8-bf1a-c0da51b331f1,1569,1,795.06,2,1,3,213,Others
28d2da9a-5de1-4342-85f9-6b17e9acbfd3,1755,1,2140.28,1,1,5,115,Others
28dea405-1cd3-4e4c-9066-311f4b0a8341,1106,1,2430.54,3,1,5,315,Others
28f30b88-aff7-4732-9876-429c9a5cd662,462,1,2815.38,5,1,5,515,New
294e513e-1dea-47ce-b5e8-1e1ac93fc64c,1295,1,1293.44,2,1,4,214,Others
29692002-3006-4173-bb94-b5b23d1fd0e2,737,1,2866.93,4,1,5,415,Others
296db052-5d95-434d-b047-773eb5b6f755,1271,1,101.17,3,1,1,311,Others
299c1694-a5dc-417b-9358-8b34f42dbdae,1844,1,1985.77,1,1,4,114,Others
29db9bf0-e00c-4c26-a67e-fbb4eaff4a4a,266,1,535.49,5,1,2,512,New
29ee47fb-ef95-49ee-b32c-48a79bf9bad8,2111,1,3092.82,1,1,5,115,Others
2a0d4d13-12a1-4c62-976f-1ef06dc48ba3,127,1,294.45,5,1,1,511,New
2aa4d9d2-33df-47ac-aea9-fd1fa0e82127,2067,1,1079.76,1,1,3,113,Others
2aefbaf5-7aad-4954-ac3f-ca03b8e419ff,563,1,786.46,4,1,3,413,Others
2af9eefb-3825-40e5-86c1-8000ffd69c88,625,1,61.12,4,1,1,411,Others
2b1571a7-45f4-49d6-8c46-5944ac5d42da,179,1,535.26,5,1,2,512,New
2b221b70-ced6-4aa7-87c1-c1fd19d9e277,277,1,626.66,5,1,2,512,New
2b2dca01-a678-42b4-b303-2433d1559cb2,1720,1,2304.53,2,1,5,215,Others
2b5c363e-a413-4535-ae16-8f71f9595af8,827,1,1475.36,4,1,4,414,Others
2b64618c-90d0-4ebb-ab6e-0a367ec71510,1819,1,4300.61,1,1,5,115,Others
2c455d0c-15e5-48a4-9b90-56c885df24f6,746,1,373.77,4,1,2,412,Others
2c53a103-9dec-40bf-b9c8-c1205d3b53b4,1334,1,919.14,2,1,3,213,Others
2c57b92f-8764-40ed-b6f8-237ea50b55bc,144,1,1250.18,5,1,4,514,New
2c7d9dd0-e39e-4039-9fb3-a383fc4ca00a,1670,1,3622.9,2,1,5,215,Others
2c7f832e-c576-4751-8294-66caa3a43858,1466,1,296.31,2,1,1,211,Others
2c902b0c-dd47-4868-8958-604e2c1ae494,1515,1,161.22,2,1,1,211,Others
2ca1d225-b436-4e5f-9771-47675559fb73,1201,1,2186.32,3,1,5,315,Others
2cbd6dc3-1c1d-4b1d-8e6c-52ec85e715fb,203,1,444.74,5,1,2,512,New
2cf2b714-b9dd-458a-9a0b-635d0729cae8,1479,1,2614.2,2,1,5,215,Others
2d045a8d-e8c9-4b82-a0e2-55edf8817ccb,2153,1,193.56,1,1,1,111,Lost
2d1d9653-2be0-47d3-9968-f2444df4dc27,904,1,607.12,3,1,2,312,Others
2d2371c4-3f2b-45fd-97b7-7cba8fdb9a8e,430,1,1161.51,5,1,3,513,New
2d511016-80ca-4db4-9e8f-538a63d41343,910,1,3291.51,3,1,5,315,Others
2d52fe72-4350-45ed-9a86-9242c35d6b9d,1501,1,908.25,2,1,3,213,Others
2d6ae1e8-4839-4270-921a-83e15e011d69,613,1,3443.19,4,1,5,415,Others
2da22c9b-dc53-46a4-a121-73451881e81b,953,1,1483.14,3,1,4,314,Others
2ddc6095-9231-4cb6-ad94-bd08986e81d8,377,1,1644.2,5,1,4,514,New
2df1fc7f-b7c8-46bc-b89a-266df682ddf9,1778,1,2211.05,1,1,5,115,Others
2df68fe7-c3fa-47e5-aaac-92565cde2222,461,1,369.81,5,1,2,512,New
2e05ec18-86ff-420a-aa18-8d2628bc3b22,1150,1,96.43,3,1,1,311,Others
2e322a17-7e70-4547-a3d0-807749eb1eb0,750,1,650.19,4,1,2,412,Others
2e472b55-0eff-4e26-a6de-56627a1e4500,15,1,2589.64,5,1,5,515,New
2e96f378-d808-498d-85df-0f10f0e1da04,225,1,1955.48,5,1,4,514,New
2e9952e8-59fb-44e1-8c39-2a4b899e6867,1670,1,899.1,2,1,3,213,Others
2eb0227b-be64-4059-9fa7-a7006355a54f,748,1,226.83,4,1,1,411,Others
2ed4bc82-24e5-4e07-9474-371faff17911,1007,1,1624.12,3,1,4,314,Others
2edd336d-944a-45b6-b254-56400954129f,755,1,376.47,4,1,2,412,Others
2f225613-776d-42b4-99f6-24a3c2ac7885,310,1,323.64,5,1,2,512,New
2f256460-3641-445b-929e-a14c8f25028f,896,1,445.16,3,1,2,312,Others
2fbc399d-d0bb-4972-b227-948ebb0467d1,680,1,330.25,4,1,2,412,Others
2fdea199-ab05-40f4-abdc-b6c3ef7c45db,1951,1,243.05,1,1,1,111,Lost
3032c7dc-1396-4dec-9c1e-10b4361ab672,131,1,612.93,5,1,2,512,New
303472e0-842d-410c-bd8d-a057ac8d60c5,858,1,857.75,4,1,3,413,Others
303cd35f-5359-4c3e-96e5-b09291c6c250,2169,1,563.57,1,1,2,112,Others
30691e5f-1b7f-4279-ae91-e41c4dfa1175,1781,1,3174.69,1,1,5,115,Others
306a3ce3-91bd-480f-8da9-96fc7650e8c3,765,1,3330.42,4,1,5,415,Others
30781c7e-bea1-4d4a-bcdf-e14747c05234,1931,1,45.6,1,1,1,111,Lost
30a079c4-1453-4aca-b6b8-8be96679f4e4,1847,1,1173.72,1,1,3,113,Others
30dfb889-9b79-4887-8174-a98df7159f1d,204,1,420.31,5,1,2,512,New
311547c4-0973-49c4-b255-98e924931592,2006,1,1261.46,1,1,4,114,Others
311646d4-97a6-4a03-b498-e2866d952a67,649,1,195.83,4,1,1,411,Others
313142e7-111c-43bc-a3ec-06f95830b6e4,2033,1,1284.37,1,1,4,114,Others
3147ce57-8390-4aaa-9744-8ea169bca5c2,1099,1,1673.45,3,1,4,314,Others
3156c63f-5f0c-4cef-8146-4c3691476d93,1972,1,530.77,1,1,2,112,Others
31591354-0245-4600-a847-082b6e2a74a7,2083,1,834.04,1,1,3,113,Others
315cd95b-6e2f-4c1b-baef-d49c0d80838b,656,1,981.95,4,1,3,413,Others
31619871-047e-4cde-8803-2906c989276f,863,1,770.86,4,2,3,423,Others
3193c906-33a9-48bf-8dff-121a105e84ed,860,1,702.3,4,2,3,423,Others
31abb764-2f65-4917-bb16-52517a9ea31e,44,1,720.09,5,2,3,523,New
3219f00f-7bc5-4869-8079-d55cab3cf428,110,1,133.76,5,2,1,521,New
3227e64c-e483-4435-b6fb-d665d8854fdf,2084,1,3704.54,1,2,5,125,Others
3269666c-c5c6-4331-b777-2547c476a33e,69,1,1850.1,5,2,4,524,New
32cb4c46-5bbc-4954-aba0-083f02362d80,509,1,1342.96,4,2,4,424,Others
32cbeb45-dd6b-47f2-8583-f14d5cd4fac9,659,1,796.55,4,2,3,423,Others
32f1563b-959a-48b0-af84-b4a166e27896,377,1,119.74,5,2,1,521,New
3302bc10-408b-45e1-85e0-8cb088dd9152,285,1,1134.97,5,2,3,523,New
331abfcc-cbd0-4502-b8a9-9978103a20d6,1757,1,1745.36,1,2,4,124,Others
3399d4f9-1d02-470a-8c8e-6117c3ca4266,1571,1,1686.67,2,2,4,224,Others
33e10cad-f962-442e-9e40-dc5a710cc32d,831,1,2548.2,4,2,5,425,Others
33f9061c-7967-4516-a460-1edafd063b2a,614,1,155.08,4,2,1,421,Others
3401d199-8d53-41e8-b86c-18986d905b6c,1918,1,391.54,1,2,2,122,Others
34d1e2fc-79de-4c1d-b06d-b521b3e96caa,1595,1,1408.68,2,2,4,224,Others
34f45b48-b384-433d-a678-5e57621a36d4,177,1,4309.28,5,2,5,525,New
3502a0f4-3b47-49cd-bf5b-58348cb38aeb,1237,1,678.78,3,2,3,323,Others
3534cd1e-3d98-4b4f-a862-930bb2cff509,110,1,1784.01,5,2,4,524,New
35658044-6f1a-442d-95f4-174dac391890,1790,1,3079.16,1,2,5,125,Others
35a092db-1d51-4bc7-b15a-31144c213430,16,1,1480.62,5,2,4,524,New
3635013b-0448-49f1-a19c-e47390ebe236,1083,1,1883.15,3,2,4,324,Others
36361505-b8fa-48f0-80a4-1c684ab4699e,1684,1,3288.07,2,2,5,225,Others
36445a91-ebc1-4fe4-b3d5-86eb1b0b890e,226,1,618.09,5,2,2,522,New
36886038-efbf-466d-8b4f-28351f2e3de8,1508,1,1922.77,2,2,4,224,Others
368c32b8-061b-4f6c-8a86-1ac7786e5398,1728,1,244.67,2,2,1,221,Others
369537b3-57f6-4fbb-bd12-5832ea355556,1091,1,1203.23,3,2,3,323,Others
3698c3ac-2be9-4733-b22e-3e1678044c08,1812,1,111.41,1,2,1,121,Others
369ae49a-979a-457f-98b8-9b67fb7ddce1,1199,1,1322.33,3,2,4,324,Others
369f760b-ea56-4ed2-9923-05d34f7c2440,878,1,1467.95,3,2,4,324,Others
36d31f21-2eb3-4778-a35a-fe06e12e020e,570,1,1930.16,4,2,4,424,Others
36d55319-c5f4-418e-90ef-608b00597296,2011,1,1702.36,1,2,4,124,Others
36e77a73-b872-4c1a-be42-fe5971f88bde,2051,1,1197.8,1,2,3,123,Others
3756b317-2ef2-433a-adba-dfec948e30f9,2072,1,3130.64,1,2,5,125,Others
377ddcce-1c30-40ee-bfd6-3e55d835661d,865,1,248.32,4,2,1,421,Others
37d0b868-31cd-4d77-a3fe-a9839b8d5cbb,1876,1,1723.68,1,2,4,124,Others
37ebf553-85f0-4ccf-825b-7c15eb72921a,1091,1,81.13,3,2,1,321,Others
37fc8edf-ba4a-4e18-a04b-6684658e3b6b,581,1,266.82,4,2,1,421,Others
38278554-2487-4a89-89ab-622d1e898c6b,1966,1,271.17,1,2,1,121,Others
384f6a20-4ed7-46f5-b694-6675cf176bb5,288,1,280.9,5,2,1,521,New
385fa37a-9ddc-4038-a6f3-55a2805246e0,533,1,1322.43,4,2,4,424,Others
386bd0cc-e085-4f09-9619-5553020a885a,1433,1,308.34,2,2,2,222,Others
387688c9-fb68-401e-bf63-99f947e38c53,208,1,464.17,5,2,2,522,New
389331ca-bdbf-4c83-8108-73e2a1ae12dd,128,1,208.07,5,2,1,521,New
3896ad02-31a9-479c-8e7f-6e64fec4cd11,1501,1,1364.65,2,2,4,224,Others
39615bd0-2245-48fc-bfac-f2acdf3c3149,532,1,944.05,4,2,3,423,Others
397e4b6a-1ef1-43df-be74-0bf737747a65,622,1,378.53,4,2,2,422,Others
39a20b09-facf-4390-81db-8e6f3b3587d3,2045,1,158.08,1,2,1,121,Others
39a3e912-4029-473b-a98d-d6d3e341dcba,2157,1,847.23,1,2,3,123,Others
39c01dfa-ce93-4001-97dd-60a03e6109c5,297,1,318.56,5,2,2,522,New
39dccac2-7e7e-43fa-a3c3-6c04b3084837,1707,1,1035.62,2,2,3,223,Others
39e4a19c-7047-4c23-97ee-425b53be9655,1402,1,18.53,2,2,1,221,Others
39e7504d-12ed-41db-b91f-a32c800febf2,854,1,1399.48,4,2,4,424,Others
3a04fbc6-e2f4-4d59-9af8-7d928675d313,780,1,756.44,4,2,3,423,Others
3a0c327a-7faf-4c2a-9e6a-fe2601875443,917,1,2140.65,3,2,5,325,Others
3a0c5bc9-c41e-4fb6-908f-87a9e2be5388,821,1,406.19,4,2,2,422,Others
3a4f5516-4512-4ba1-8d7b-6df008a0fe45,1737,1,1343.39,2,2,4,224,Others
3a5cd3ab-9d07-40a0-b938-6295d7fce816,1877,1,1698.96,1,2,4,124,Others
3a932698-4555-4a57-a7ab-12bc5bfe245a,976,1,809.49,3,2,3,323,Others
3afe0988-912d-465e-b327-7706d698b3c8,1203,1,2066.48,3,2,4,324,Others
3b06889f-70bf-4cff-b987-7d203967aa2f,2111,1,709.41,1,2,3,123,Others
3b07a1ca-6bc9-4dca-a091-fea49bf3f6ed,951,1,2749.92,3,2,5,325,Others
3b5596ee-e60f-495b-9eaa-b82c8e457691,589,1,2231.01,4,2,5,425,Others
3b5b96df-677d-4f07-94e1-df7b0afecd13,17,1,460.34,5,2,2,522,New
3b6d05b0-f28a-4756-bcb2-43c7aaa69e26,2123,1,274.45,1,2,1,121,Others
3b716cba-c2e8-40db-9a7d-c86858155d2e,1610,1,352.49,2,2,2,222,Others
3b7fa66d-4590-41b5-9a12-5ac020033f4e,345,1,84.18,5,2,1,521,New
3be097c5-64b3-4dd2-a6ac-a292850bfab2,1799,1,118.13,1,2,1,121,Others
3bf05e76-77ed-49c0-a912-0a0ddd8f5030,739,1,313.49,4,2,2,422,Others
3c218eb8-7db5-4f51-b8c0-8e1f53da7c27,391,1,1194.13,5,2,3,523,New
3c4088f1-8f3f-4923-8870-140f01e16930,273,1,652.91,5,2,2,522,New
3c4d31fe-6cb6-405c-981f-0c4c2ee223a0,1224,1,1310.09,3,2,4,324,Others
3c6c8923-f13d-4555-9572-02de3c45b340,334,1,180.82,5,2,1,521,New
3cb31bd9-758f-4e58-890f-88ce32eb737e,341,1,126.79,5,2,1,521,New
3cd9b0e6-6b85-4298-80d0-fe6bf8dc5132,183,1,1642.53,5,2,4,524,New
3cdc9b64-df21-4dd8-8e23-b3234ca58bcf,2183,1,2115.47,1,2,5,125,Others
3ce4cf68-27cf-4cfb-9cee-e324cc2dd933,1838,1,22.16,1,2,1,121,Others
3d1f33a4-7d26-4c50-b75d-80b540fe0fc1,884,1,942.36,3,2,3,323,Others
3d23176a-0572-4ce8-8631-ba410d4b84c7,1065,1,921.02,3,2,3,323,Others
3db8d61e-4019-44a8-87a7-4fe29631692b,1126,1,292.63,3,2,1,321,Others
3dbe13ea-fda9-4c09-aeb7-3336bd053fec,1095,1,145.9,3,2,1,321,Others
3dc330d2-86ae-4c63-ac65-aab7ebb0c8b8,1863,1,84.16,1,2,1,121,Others
3e0dd7fa-ca0b-4241-ab80-045a02cd470f,55,1,516.32,5,2,2,522,New
3e27c1ff-fd9a-4f4b-b558-f5cb4f9c5f59,297,1,968.17,5,2,3,523,New
3e3be74f-da19-4902-86d9-ea5aaf1dc1a2,1066,1,174.25,3,2,1,321,Others
3e6808ec-ba3f-4696-8e57-a02327bac25f,563,1,3295.42,4,2,5,425,Others
3e811544-a627-468f-98a5-05bc5d73fa98,184,1,466.46,5,2,2,522,New
3ecf593f-d11e-44d9-b063-6a6a3ff91921,682,1,283.39,4,2,1,421,Others
3ef9121e-2a6b-4a97-847a-c14a7dcaa25c,1598,1,444.81,2,2,2,222,Others
3f09244a-c39c-4ba6-b600-0368f5ee8068,787,1,1064.13,4,2,3,423,Others
3f521819-f7aa-4463-85d9-4a82741477d9,1314,1,1006.2,2,2,3,223,Others
3f90c583-55b9-4b93-9dec-24683629f022,1237,1,864.86,3,2,3,323,Others
3fb1f133-52a0-4ab9-8c6d-20a7d622842a,492,1,3829.64,4,2,5,425,Others
3fcc0f4a-418e-4fbc-9f02-d8d185485cce,707,1,3649.02,4,2,5,425,Others
3fe387e3-412c-47b1-97a5-db4895de0c93,1275,1,675.15,3,2,2,322,Others
40039a97-0e95-4acd-a3f9-bcb31aa328bb,1256,1,2931.13,3,2,5,325,Others
4005041e-859e-4062-808c-266d47eef4e1,2147,1,2990.31,1,2,5,125,Others
402125a9-2c97-408e-8696-1e59d79335d8,1472,1,261.38,2,2,1,221,Others
40be4db5-49a1-424e-9e1c-4d5f4e722443,703,1,252.08,4,2,1,421,Others
41173414-ee00-440e-8ece-2ab1fb414783,1215,1,1306.18,3,2,4,324,Others
4119152c-bb54-4d71-a951-8432d3402099,2118,1,1667.36,1,2,4,124,Others
4159b3a1-8d5c-41c6-b902-0e9b754325bc,1603,1,652.4,2,2,2,222,Others
419f28e0-7e58-42a8-bcdf-ed2dba685d05,497,1,518.2,4,2,2,422,Others
41a65988-29c8-4ec6-b609-5eea1252f27d,1400,1,1634.28,2,2,4,224,Others
41ccac5d-6107-4da5-9585-1bc1edcfef8f,961,1,876.2,3,2,3,323,Others
41e68116-76e3-4f86-98fa-166b4dd54032,2108,1,1461.42,1,2,4,124,Others
41f4a2d8-6289-4385-ba85-ef1f5824ed3c,2023,1,154.06,1,2,1,121,Others
423a75d5-bb1d-4c85-b261-3295a9310c13,1097,1,2156.93,3,2,5,325,Others
424f01e9-699c-4dfa-82c8-b91a2e72c530,1306,1,60.52,2,2,1,221,Others
42903e38-156c-473b-93a9-13d2d5848760,2122,1,539.84,1,2,2,122,Others
429d5a5b-dd49-41f7-9126-1b3d12db6d44,767,1,18.22,4,2,1,421,Others
42e7e283-85cb-4c26-8844-35faa115cc8b,488,1,771.85,4,2,3,423,Others
436e7f37-259c-4fa7-ad7e-e9d387fb113c,874,1,175.32,4,2,1,421,Others
43935499-64f8-4932-8d81-32c20a99fe2b,1977,1,2373.66,1,2,5,125,Others
43b03673-139a-42fc-82f8-92cd079eab65,522,1,2406.81,4,2,5,425,Others
44329139-5342-4247-bb44-0844f31a68d9,664,1,238.96,4,2,1,421,Others
4437e7db-0ead-454f-b644-d490a35287b3,141,1,2328.11,5,2,5,525,New
445274fd-ea39-428d-8e59-0ca4f9ef1941,264,1,286.45,5,2,1,521,New
44579d98-e939-464a-8919-f2c8342f81fe,1283,1,393.49,2,2,2,222,Others
44793f0c-8c92-43aa-8046-83a32e99a1e4,1779,1,989.53,1,2,3,123,Others
44d19145-316c-4cd3-859f-b9c2811edd97,885,1,694.49,3,2,3,323,Others
44d91ac0-491c-408d-82f3-a919ceb89957,1893,1,249.52,1,2,1,121,Others
44de7775-50b2-4379-8f3b-cefd204b6663,1434,1,895.91,2,2,3,223,Others
44e89d81-2c72-4f3d-8f29-0021c6f238c4,1241,1,916.14,3,2,3,323,Others
44fc89ef-2be4-4113-93c8-751509f30f7d,1086,1,2918.79,3,2,5,325,Others
44fe9453-9151-44ed-8e51-15d7bbeb1766,1189,1,980.15,3,2,3,323,Others
4503e3d8-7c1f-42bd-a927-1d559bb87405,201,1,446.23,5,2,2,522,New
452643ae-9534-4c21-a060-67bd0b6b9ce9,1689,1,1334.28,2,2,4,224,Others
45347b67-02fa-4400-ae70-7bb8e1d72a6a,655,1,1423.37,4,2,4,424,Others
45393add-c0db-4de3-871a-93c98215eb7b,1485,1,267.92,2,2,1,221,Others
454a0a35-d5d0-43e2-b948-7436e7c73eda,1979,1,90.53,1,2,1,121,Others
4550220b-34c4-4366-aa1c-0d838f3649a2,1402,1,133.29,2,2,1,221,Others
45559666-b64b-4178-ba04-1c0e2c1b6339,2037,1,281.94,1,2,1,121,Others
4582fc67-6486-46e4-9b0a-459026be7172,1168,1,884.39,3,2,3,323,Others
45f2d504-2f4d-49bc-9293-e1f02c237c33,120,1,1522.34,5,2,4,524,New
46149825-931a-4a8c-b73e-41f1d34aa4a0,197,1,4212.6,5,2,5,525,New
46274089-db72-4e6c-a94a-1c9325ee484a,821,1,3229.13,4,2,5,425,Others
463fc029-f0d9-4073-a570-8e5f46c23ad6,703,1,590.51,4,2,2,422,Others
464f29f5-7526-406b-9f0c-95f9579694c1,1395,1,371.24,2,2,2,222,Others
4653aa40-4715-459b-bbbc-95145f9e985c,1434,1,657.39,2,2,2,222,Others
466a8efe-7d5d-4c85-ba1a-184648e71b38,2124,1,690.63,1,2,3,123,Others
46e99656-3291-4510-b60c-342ec19705d0,358,1,2849.65,5,2,5,525,New
47249ad3-9f35-41b4-9a4e-e627c20dc1a0,1686,1,3857.15,2,2,5,225,Others
472f3a96-c3ed-49e4-bbaf-704a9e9657a2,1398,1,1468.22,2,2,4,224,Others
47486479-a4d5-423a-a791-458aa92f50b2,717,1,1582.26,4,2,4,424,Others
47522774-730e-44d7-b0f2-8ad92fa4161f,2174,1,3344.19,1,2,5,125,Others
4752a01d-3189-4dc3-a934-6b3f4a0c0c4a,276,1,656.24,5,2,2,522,New
47c694d4-4fe3-4ab8-8b5b-c14ccde69b08,556,1,1043.5,4,2,3,423,Others
4833ec30-6435-4c73-82b7-28acffdffb6c,1920,1,93.75,1,2,1,121,Others
4846b8c5-4fdd-4ee0-9c4a-985be351dc55,743,1,2627.93,4,2,5,425,Others
485818b7-d033-4018-83e5-2007d01d0209,243,1,173.6,5,2,1,521,New
486351b6-c9ef-461b-be49-0b18a3a4d5d9,772,1,3606.41,4,2,5,425,Others
48683d3b-67e2-4048-a82b-b38784e3ebf0,1836,1,358.55,1,2,2,122,Others
4873ae8a-af92-4c5c-b7b8-dea352f9125a,507,1,1030.56,4,2,3,423,Others
48aa940a-5cb5-4103-8d89-19c10fd26aaf,2192,1,3430.12,1,2,5,125,Others
48bb8fbd-cb40-44ab-b93d-6eb94a818dfc,2118,1,2400.61,1,2,5,125,Others
48ceb901-448f-4d95-a148-5e5ac969a200,1093,1,2681.92,3,2,5,325,Others
491579a9-5aae-484d-ad99-4672d48a5711,1568,1,1320.32,2,2,4,224,Others
49252d36-e251-4b2d-9277-d3ce587aeefc,2067,1,268.41,1,2,1,121,Others
49308992-ff2d-4216-b61c-de5c655c2742,936,1,565.87,3,2,2,322,Others
4930b813-adf3-49a5-8fd2-869b7e5e7238,2176,1,822.15,1,2,3,123,Others
49389fa4-96c1-4fdd-b9e3-ef859ba19539,546,1,521.62,4,2,2,422,Others
494af1df-1fd6-4d06-944d-72682f94ee00,532,1,2356.73,4,2,5,425,Others
495f31fc-e7fa-4821-957d-441abcb32c76,1488,1,763.69,2,2,3,223,Others
496d3e52-b71e-42d0-8079-64f9ee1701e1,871,1,163.72,4,2,1,421,Others
49fe15be-ad84-4617-9997-3b690b869379,1582,1,272.28,2,2,1,221,Others
4a1a82dc-1841-4516-b685-6433f7a782f9,986,1,199.43,3,2,1,321,Others
4a2634b6-2929-4ca7-9b8d-6a60d6a4ea42,1251,1,227.25,3,2,1,321,Others
4a268ea7-80d1-4df5-b8ed-3308679d2eba,1408,1,528.52,2,2,2,222,Others
4a52a940-3323-4442-87c6-54b4fc0ae52a,1688,1,1197.09,2,2,3,223,Others
4a746ae3-caee-43b0-be3c-9347ee4b411b,882,1,2403.93,3,2,5,325,Others
4a93d6ce-2b4a-4fcd-a3f3-0d98fc6bbffc,2148,1,660.48,1,2,2,122,Others
4a9a6fee-cf49-46c7-9f29-bba9ff3fa25d,1618,1,1090.79,2,2,3,223,Others
4aa4a623-8f54-4bfb-b3b5-02f0dba33b7f,648,1,1737.7,4,2,4,424,Others
4aa84f84-80bc-42f0-b559-40b73f007452,858,1,485.17,4,2,2,422,Others
4bc52f5c-863e-4715-9b68-f01ba3a95129,1050,1,647.93,3,2,2,322,Others
4c0a8787-862c-4e61-9e85-b8c12966db98,15,1,928.25,5,2,3,523,New
4c0ef3ac-0128-4e7f-9288-2a8a304de027,835,1,3998.5,4,2,5,425,Others
4c16037c-eb43-4abd-9517-95388e22e933,810,1,2013.42,4,2,4,424,Others
4c233c90-a403-4313-a11b-da999134cc36,1176,1,147.95,3,2,1,321,Others
4d639db2-f240-435f-bd1d-2051f9525dd0,1569,1,634.15,2,2,2,222,Others
4d6cef9b-f115-4142-b5c7-51df0e20646f,313,1,759.66,5,2,3,523,New
4dcb0ee1-991b-4ca3-9f7b-ea33ee21bf46,717,1,4359.32,4,2,5,425,Others
4de26023-97d7-41d2-8217-885dcc2ff02f,2095,1,290.0,1,2,1,121,Others
4df0274a-5a0d-438d-bde8-e837d3656c68,422,1,3310.18,5,2,5,525,New
4df50aba-9564-460f-a1b8-ff882fbf5181,1089,1,698.85,3,2,3,323,Others
4e015532-9579-4988-9f26-c0a6a63db2e5,397,1,2319.51,5,2,5,525,New
4e23d00d-7d22-4637-8262-6682e71d88cc,708,1,2584.0,4,2,5,425,Others
4e2d9d88-2171-4d06-b72f-7d5cf62f706f,800,1,129.25,4,2,1,421,Others
4e7fe0ca-04ec-487d-8003-cee1efcb7d86,1120,1,83.23,3,2,1,321,Others
4ea4a063-d041-431c-bd75-fc101874e730,1229,1,70.47,3,2,1,321,Others
4ee17122-89d8-4d0a-bc80-96d3f19b0b5f,812,1,2364.78,4,2,5,425,Others
4ef692b5-75aa-4ab7-bf30-878c429fd200,22,1,648.89,5,2,2,522,New
4f84a6f2-02eb-4df8-b534-5d04d10a6afd,1414,1,221.69,2,2,1,221,Others
4f8d6320-1104-45c4-822b-8c06fb69b070,820,1,292.5,4,2,1,421,Others
4fe34d59-6032-422a-a393-9672cc7c2032,182,1,329.46,5,2,2,522,New
4ff9f9d6-cf44-4246-9f5f-6e70b530e1a6,2130,1,1409.28,1,2,4,124,Others
5016aff3-21e7-4375-9d71-543ee4fae325,1444,1,1730.54,2,2,4,224,Others
50198ca1-6f43-4735-9c10-98525d60002f,1362,1,570.71,2,2,2,222,Others
501e8b7e-943a-4508-80a0-3c6c13f432a8,2143,1,225.55,1,2,1,121,Others
50658bc8-1875-4d70-894c-5a27c797cbd2,904,1,422.83,3,2,2,322,Others
506f1b01-cdfc-4380-9df9-36559035c70e,1987,1,515.72,1,2,2,122,Others
508498e7-5f99-4008-975a-891fb510bdac,1260,1,1731.17,3,2,4,324,Others
50e65b1f-7338-4138-87d0-7a39d157345f,1659,1,655.27,2,2,2,222,Others
50fb49c9-1366-4c69-9cb8-c5b971128334,1412,1,686.39,2,2,3,223,Others
5106d404-23c3-4f2f-8f9a-0aec5c887f72,2017,1,202.6,1,2,1,121,Others
511f7230-f6b8-4a32-a5cf-ca46f908c37d,1871,1,2616.49,1,2,5,125,Others
514c4e1f-ef38-404b-9366-2956affabf63,416,1,1460.79,5,2,4,524,New
5152b37a-8d0e-4fd6-a5a0-94b58068250a,1810,1,2310.89,1,2,5,125,Others
51b2fb64-37c2-4be4-9ff3-d729855cf067,2157,1,1028.5,1,2,3,123,Others
51c63d77-a662-4ee6-9abc-f15d92779cf5,140,1,1216.44,5,2,3,523,New
51f0eb27-ba11-4cb2-a7e5-bb57fd0308c2,76,1,1612.62,5,2,4,524,New
5207a397-f446-488f-8744-85e516500ed1,1718,1,660.16,2,2,2,222,Others
5215b9e8-a1b8-49a2-987a-d43d6ed333b7,1632,1,2633.62,2,2,5,225,Others
5267d25b-5132-4ccd-92a0-9b149886de77,97,1,1820.73,5,2,4,524,New
526fd2c0-915f-48bd-a7f9-ef2904e7230a,1245,1,106.06,3,2,1,321,Others
52a0981d-21a5-4ec2-9c42-a9df613d7fbd,2049,1,2262.91,1,2,5,125,Others
52a0bb73-d5ba-4dad-aa9f-324c2bac45b2,1070,1,3253.54,3,2,5,325,Others
52a40f87-a746-4995-ab80-6bc6c83c78dc,373,1,1709.12,5,2,4,524,New
52c04e3c-ab93-4f6e-8314-c23eec0a36fa,1038,1,1700.27,3,2,4,324,Others
52dee88f-bca9-43aa-a4f0-7eb5520a9fee,1146,1,1404.18,3,2,4,324,Others
52e9762a-5f34-49b7-be38-826e05e67522,1011,1,3262.61,3,2,5,325,Others
52ef35b9-3a2a-4d95-bd2b-3a6f2fff5589,253,1,984.37,5,2,3,523,New
52f62cbe-da8a-4cf6-b40b-af5ec821bed6,708,1,1837.26,4,2,4,424,Others
